x_min_pred,x_min_un,y_min_pred,y_min_un,x_max_pred,x_max_un,y_max_pred,y_max_un,class_pred,class_un,true_class
0.7414349317550659,1.1920928955078125e-07,0.47770175337791443,0.0,0.9473012685775757,5.960464477539063e-08,0.9249628186225891,2.980232238769531e-07,3,0.067545116,3
0.5544596910476685,1.1920928955078125e-07,0.1206917017698288,7.450580596923828e-09,0.7217505574226379,1.7881393432617188e-07,0.9060642123222351,5.960464477539063e-08,2,0.00018248842,2
0.4429405629634857,8.940696716308594e-08,0.0823679119348526,7.450580596923828e-09,0.6831791400909424,5.960464477539063e-08,0.8392135500907898,1.7881393432617188e-07,2,0.0001707395,2
0.44157689809799194,2.9802322387695312e-08,0.13202117383480072,1.4901161193847656e-08,0.6603822112083435,5.960464477539063e-08,0.8660200834274292,5.960464477539063e-08,2,0.0014819714,2
0.280384361743927,2.9802322387695312e-08,0.15119503438472748,1.4901161193847656e-08,0.6705628037452698,1.1920928955078125e-07,0.8188046216964722,5.960464477539063e-08,2,0.0016634346,2
0.5319141149520874,0.0,0.7471458911895752,1.1920928955078125e-07,0.7145798206329346,5.960464477539063e-08,1.106602430343628,2.384185791015625e-07,3,0.0002148199,3
0.03426647186279297,0.0,0.7703733444213867,0.0,0.9964562654495239,0.0,0.8402901887893677,0.0,4,0.021805175,4
0.26869961619377136,0.0,0.15898577868938446,2.9802322387695312e-08,0.33922097086906433,2.9802322387695312e-08,0.26650765538215637,0.0,6,0.012970646,6
0.5460611581802368,0.0,0.7197998762130737,1.1920928955078125e-07,0.7043618559837341,5.960464477539063e-08,1.0401461124420166,1.1920928955078125e-07,3,0.014208753,3
0.9657396078109741,5.960464477539063e-08,0.3327922523021698,2.9802322387695312e-08,1.0164234638214111,1.1920928955078125e-07,0.5701217651367188,0.0,6,0.06640729,6
0.800939679145813,5.960464477539063e-08,0.1616271287202835,2.9802322387695312e-08,0.9281786680221558,5.960464477539063e-08,0.7997503876686096,1.1920928955078125e-07,2,0.17318489,2
0.5021456480026245,5.960464477539063e-08,0.47064024209976196,0.0,0.6032362580299377,5.960464477539063e-08,0.699275016784668,0.0,5,0.049519345,5
0.18631964921951294,2.9802322387695312e-08,0.23983225226402283,0.0,0.42755788564682007,2.9802322387695312e-08,0.9888032078742981,0.0,3,4.500075e-05,3
0.8344470262527466,5.960464477539063e-08,0.9334203004837036,1.1920928955078125e-07,1.0068776607513428,1.1920928955078125e-07,1.007568597793579,2.384185791015625e-07,9,0.069502264,9
0.5427035093307495,5.960464477539063e-08,0.11876525729894638,7.450580596923828e-09,0.7161816954612732,1.1920928955078125e-07,0.9094212651252747,1.1920928955078125e-07,2,0.00033073072,2
0.5861941576004028,5.960464477539063e-08,0.7667409181594849,1.1920928955078125e-07,0.7672122120857239,1.7881393432617188e-07,1.1702321767807007,2.384185791015625e-07,3,0.0009208486,3
0.14081192016601562,0.0,0.15357233583927155,0.0,0.33045676350593567,0.0,0.6721392869949341,1.1920928955078125e-07,2,0.032425698,2
-0.002403669059276581,0.0,0.4369731545448303,5.960464477539063e-08,0.9023687243461609,2.980232238769531e-07,0.5117397904396057,5.960464477539063e-08,4,0.014792327,4
0.6186161637306213,5.960464477539063e-08,0.2435024231672287,0.0,0.7549894452095032,1.1920928955078125e-07,0.6517998576164246,1.1920928955078125e-07,3,0.00068729074,3
0.24030561745166779,1.4901161193847656e-08,0.21108362078666687,0.0,0.37804558873176575,2.9802322387695312e-08,0.5184193253517151,5.960464477539063e-08,3,0.018249972,3
-0.004474900662899017,0.0,0.9673277735710144,0.0,0.8746253252029419,5.960464477539063e-08,1.0059832334518433,0.0,4,0.008192453,4
0.420707643032074,0.0,0.08902713656425476,2.2351741790771484e-08,0.6449477672576904,5.960464477539063e-08,0.8347871899604797,2.384185791015625e-07,2,0.0025318074,2
0.42705053091049194,2.9802322387695312e-08,0.09053608775138855,2.2351741790771484e-08,0.7008571028709412,0.0,0.8980675935745239,5.960464477539063e-08,2,0.0005159364,2
0.3808407485485077,5.960464477539063e-08,0.10352609306573868,2.2351741790771484e-08,0.6229057312011719,0.0,0.8637779951095581,5.960464477539063e-08,2,0.0005509541,2
0.43674808740615845,2.9802322387695312e-08,0.09400679916143417,1.4901161193847656e-08,0.6831743717193604,1.1920928955078125e-07,0.8531762361526489,0.0,2,0.00029172524,2
0.7141684889793396,5.960464477539063e-08,0.04523037374019623,3.725290298461914e-09,0.8814144134521484,0.0,0.4730920195579529,5.960464477539063e-08,3,0.00065215764,3
0.6141344904899597,1.1920928955078125e-07,0.6935040354728699,1.7881393432617188e-07,1.0329601764678955,1.1920928955078125e-07,0.842621922492981,0.0,4,0.053796887,4
0.518124520778656,0.0,-0.034188248217105865,3.725290298461914e-09,0.7548664808273315,1.1920928955078125e-07,0.290498286485672,0.0,0,0.10840135,0
0.6341552138328552,5.960464477539063e-08,-0.038349561393260956,7.450580596923828e-09,0.807637095451355,0.0,0.41174402832984924,5.960464477539063e-08,3,0.002849504,3
0.8392564058303833,0.0,0.33736899495124817,0.0,0.9728910326957703,1.1920928955078125e-07,0.7476215362548828,0.0,3,0.0027479816,3
0.6557132005691528,1.1920928955078125e-07,0.37441393733024597,0.0,0.7768248915672302,0.0,0.7385522127151489,1.1920928955078125e-07,3,0.10545277,3
0.39518681168556213,5.960464477539063e-08,0.4277164041996002,8.940696716308594e-08,0.5504306554794312,0.0,1.0003166198730469,0.0,3,0.003107213,3
0.617800772190094,5.960464477539063e-08,-0.03287043422460556,7.450580596923828e-09,0.7997875809669495,5.960464477539063e-08,0.5536839365959167,0.0,3,0.0004177255,3
0.1624232977628708,1.4901161193847656e-08,0.19130679965019226,2.9802322387695312e-08,0.40904340147972107,8.940696716308594e-08,1.031243085861206,2.384185791015625e-07,3,5.7305456e-06,3
0.4614833891391754,0.0,0.2658415138721466,2.9802322387695312e-08,0.5575326085090637,0.0,0.5942209959030151,1.1920928955078125e-07,2,0.19806388,5
0.4343847632408142,2.9802322387695312e-08,0.09790028631687164,1.4901161193847656e-08,0.6492043733596802,5.960464477539063e-08,0.8484171032905579,2.384185791015625e-07,2,0.00032298226,2
0.15341034531593323,2.9802322387695312e-08,0.15864038467407227,0.0,1.019620656967163,1.1920928955078125e-07,0.20363397896289825,2.9802322387695312e-08,4,0.057827074,4
0.6458302736282349,1.1920928955078125e-07,0.21829178929328918,2.9802322387695312e-08,0.7833812236785889,1.1920928955078125e-07,0.575355589389801,0.0,3,0.00036898852,3
0.19086340069770813,2.9802322387695312e-08,0.21229727566242218,1.4901161193847656e-08,0.38194766640663147,8.940696716308594e-08,0.901411235332489,2.384185791015625e-07,3,0.00011320697,3
0.6038182377815247,1.1920928955078125e-07,0.16811855137348175,4.470348358154297e-08,0.80152428150177,5.960464477539063e-08,0.7208020687103271,5.960464477539063e-08,2,0.013357849,2
0.34432700276374817,5.960464477539063e-08,0.319633424282074,5.960464477539063e-08,0.5258780121803284,5.960464477539063e-08,0.9500101804733276,1.1920928955078125e-07,3,0.001258604,3
0.33377230167388916,8.940696716308594e-08,0.5884151458740234,0.0,0.5172446966171265,0.0,1.0487498044967651,0.0,0,0.0059702387,0
0.10138287395238876,2.9802322387695312e-08,0.18499594926834106,2.9802322387695312e-08,0.3215705454349518,8.940696716308594e-08,0.7368164658546448,5.960464477539063e-08,2,0.018930161,2
0.43176278471946716,1.1920928955078125e-07,0.1260061115026474,1.4901161193847656e-08,0.6154496073722839,5.960464477539063e-08,0.8619910478591919,1.1920928955078125e-07,2,0.05315695,2
0.699578046798706,1.7881393432617188e-07,-0.02657194994390011,1.862645149230957e-09,0.8483141660690308,1.1920928955078125e-07,0.29023614525794983,5.960464477539063e-08,3,0.020856874,3
0.3344646692276001,2.9802322387695312e-08,0.5531312227249146,1.1920928955078125e-07,0.5112578272819519,0.0,1.0869673490524292,1.1920928955078125e-07,0,0.0023467625,0
0.5404500961303711,0.0,0.6204060316085815,5.960464477539063e-08,0.7548998594284058,1.1920928955078125e-07,1.0669705867767334,1.1920928955078125e-07,3,0.00010961333,3
0.42077216506004333,8.940696716308594e-08,0.08560489863157272,1.4901161193847656e-08,0.6494446396827698,0.0,0.8487508893013,1.1920928955078125e-07,2,0.00011026695,2
0.5507203340530396,5.960464477539063e-08,0.3295888304710388,2.9802322387695312e-08,0.6962718367576599,1.1920928955078125e-07,0.7260600328445435,1.1920928955078125e-07,3,0.010017624,3
0.24170060455799103,7.450580596923828e-08,0.16793109476566315,0.0,0.5285719633102417,5.960464477539063e-08,0.7324389219284058,1.1920928955078125e-07,2,0.007708191,2
0.7855355739593506,1.7881393432617188e-07,0.5618995428085327,0.0,1.0029432773590088,1.1920928955078125e-07,0.6918465495109558,1.7881393432617188e-07,4,0.0786077,4
0.4547862112522125,5.960464477539063e-08,0.1779477596282959,0.0,0.7051972150802612,1.1920928955078125e-07,0.7366686463356018,0.0,2,0.0062078373,2
0.44451817870140076,1.4901161193847656e-07,0.12627610564231873,1.4901161193847656e-08,0.675457239151001,1.7881393432617188e-07,0.8659418821334839,5.960464477539063e-08,2,0.001562424,2
0.5465763807296753,5.960464477539063e-08,0.03533971682190895,3.725290298461914e-09,0.6648567914962769,5.960464477539063e-08,0.3946714401245117,0.0,3,0.044389613,3
0.9115239381790161,0.0,0.19983509182929993,2.9802322387695312e-08,0.9462375640869141,0.0,0.45421701669692993,0.0,6,0.046921212,6
0.18733718991279602,2.9802322387695312e-08,0.14463165402412415,1.4901161193847656e-08,0.40433016419410706,8.940696716308594e-08,0.691574215888977,1.1920928955078125e-07,2,0.009285184,2
0.5283046960830688,0.0,0.37326955795288086,0.0,0.6718318462371826,1.7881393432617188e-07,0.7857275009155273,0.0,3,0.0015581136,3
0.38576170802116394,5.960464477539063e-08,0.10026369988918304,7.450580596923828e-09,0.6246064305305481,1.1920928955078125e-07,0.8565351366996765,1.7881393432617188e-07,2,0.0013752364,2
0.49008017778396606,0.0,0.1490471363067627,0.0,0.6569758653640747,1.1920928955078125e-07,0.6490697860717773,0.0,3,0.009684164,3
1.0443050861358643,0.0,-0.008984250947833061,9.313225746154785e-10,1.0026754140853882,0.0,0.04611289128661156,3.725290298461914e-09,9,0.020603195,9
0.29945895075798035,0.0,0.5433887243270874,5.960464477539063e-08,0.45701733231544495,5.960464477539063e-08,0.831015408039093,1.1920928955078125e-07,3,0.0026095053,3
0.38950860500335693,8.940696716308594e-08,0.07378314435482025,1.4901161193847656e-08,0.6390236616134644,1.1920928955078125e-07,0.8290225267410278,0.0,2,0.0015538372,2
0.3837369680404663,8.940696716308594e-08,0.137954980134964,1.4901161193847656e-08,0.6370505094528198,1.1920928955078125e-07,0.9206143617630005,5.960464477539063e-08,2,0.0012195226,2
0.5186375379562378,1.1920928955078125e-07,0.6360589265823364,5.960464477539063e-08,0.702756941318512,1.1920928955078125e-07,1.0482585430145264,0.0,3,0.00032518778,3
0.712726354598999,1.1920928955078125e-07,-0.03850209340453148,3.725290298461914e-09,0.8655778169631958,1.1920928955078125e-07,0.3095932602882385,2.9802322387695312e-08,3,0.03555188,3
0.050165049731731415,7.450580596923828e-09,0.14553715288639069,1.4901161193847656e-08,0.7433836460113525,1.7881393432617188e-07,0.7528523206710815,1.1920928955078125e-07,7,0.06874143,7
0.3964892625808716,5.960464477539063e-08,0.09917090088129044,1.4901161193847656e-08,0.6345288157463074,1.7881393432617188e-07,0.8567732572555542,1.1920928955078125e-07,2,0.0006379469,2
0.5451804399490356,1.1920928955078125e-07,0.15084987878799438,1.4901161193847656e-08,0.6905663013458252,5.960464477539063e-08,0.8585060834884644,1.1920928955078125e-07,2,0.00043775231,2
0.4652251601219177,2.9802322387695312e-08,0.6755173206329346,1.1920928955078125e-07,0.6619856953620911,1.1920928955078125e-07,1.1351525783538818,2.384185791015625e-07,3,0.00071554637,3
0.8314331769943237,5.960464477539063e-08,0.44428151845932007,2.9802322387695312e-08,0.8260515332221985,2.384185791015625e-07,0.664443850517273,5.960464477539063e-08,5,0.02144206,5
0.18075472116470337,2.9802322387695312e-08,0.1493208110332489,2.9802322387695312e-08,0.42603692412376404,1.1920928955078125e-07,0.9691122174263,2.384185791015625e-07,3,0.00011783898,3
0.32498040795326233,2.9802322387695312e-08,0.27763205766677856,0.0,0.4100814461708069,0.0,0.5848541855812073,5.960464477539063e-08,5,0.15628743,5
-0.04106549546122551,3.725290298461914e-09,0.9251974821090698,1.1920928955078125e-07,0.9253789782524109,1.7881393432617188e-07,1.039959192276001,2.384185791015625e-07,4,0.018399237,4
0.45288896560668945,0.0,0.08996793627738953,2.2351741790771484e-08,0.6911494731903076,5.960464477539063e-08,0.8364332914352417,0.0,2,0.00022604768,2
0.006485439836978912,0.0,0.5625107884407043,0.0,0.7759150862693787,1.1920928955078125e-07,0.6345492601394653,5.960464477539063e-08,4,0.020173674,4
0.5599716901779175,1.1920928955078125e-07,-0.02949649654328823,9.313225746154785e-09,0.6688450574874878,1.1920928955078125e-07,0.20733694732189178,5.960464477539063e-08,3,0.077192225,3
0.5357199907302856,1.1920928955078125e-07,0.45380744338035583,2.9802322387695312e-08,0.6817663908004761,1.1920928955078125e-07,0.8658369779586792,5.960464477539063e-08,3,0.009321946,3
0.5618552565574646,0.0,0.5669631361961365,0.0,0.6341028809547424,0.0,0.6879814863204956,1.1920928955078125e-07,5,0.02141057,5
0.5847870707511902,1.1920928955078125e-07,0.08016157895326614,0.0,0.7605515122413635,0.0,0.575210690498352,5.960464477539063e-08,3,0.00022405574,3
0.6369646787643433,1.1920928955078125e-07,0.10635028779506683,7.450580596923828e-09,0.8397866487503052,1.1920928955078125e-07,0.9230816960334778,5.960464477539063e-08,2,0.0049960627,2
0.6759214997291565,0.0,0.11795361340045929,7.450580596923828e-09,0.8647028803825378,5.960464477539063e-08,0.9173944592475891,1.1920928955078125e-07,2,0.0053330776,2
0.5300213694572449,0.0,0.7438897490501404,5.960464477539063e-08,0.5537656545639038,5.960464477539063e-08,0.9098652005195618,5.960464477539063e-08,6,0.025823602,6
0.4694795608520508,0.0,0.18874502182006836,0.0,0.7210419178009033,5.960464477539063e-08,0.9165536761283875,1.7881393432617188e-07,2,0.009608018,2
0.4606274962425232,2.9802322387695312e-08,0.4004577696323395,5.960464477539063e-08,0.5211696028709412,5.960464477539063e-08,0.5233685374259949,0.0,5,0.025190223,5
0.9541719555854797,1.7881393432617188e-07,0.5399705171585083,1.1920928955078125e-07,1.0665570497512817,0.0,0.5384833216667175,0.0,9,0.07058166,9
0.16390657424926758,0.0,0.13182887434959412,1.4901161193847656e-08,0.394163578748703,2.9802322387695312e-08,0.6748083829879761,1.1920928955078125e-07,2,0.0048736385,2
0.1694760024547577,2.9802322387695312e-08,0.16211873292922974,1.4901161193847656e-08,0.4710875451564789,5.960464477539063e-08,0.7597028017044067,1.1920928955078125e-07,2,0.008140388,2
0.5352693796157837,0.0,0.4487361013889313,1.4901161193847656e-07,0.7654713988304138,5.960464477539063e-08,1.0648181438446045,1.1920928955078125e-07,3,0.00055301987,3
0.3724112808704376,0.0,0.5183417201042175,0.0,0.5261735320091248,0.0,1.0699584484100342,2.384185791015625e-07,0,0.0022531908,0
0.2133360356092453,4.470348358154297e-08,0.09995117783546448,1.4901161193847656e-08,0.43708235025405884,2.9802322387695312e-08,0.9723913073539734,1.1920928955078125e-07,3,5.6988923e-05,3
0.7142220139503479,5.960464477539063e-08,0.40330496430397034,1.1920928955078125e-07,0.9972211718559265,2.384185791015625e-07,0.9970558285713196,5.960464477539063e-08,0,0.0029864605,0
0.42086324095726013,1.1920928955078125e-07,0.08363104611635208,7.450580596923828e-09,0.6425515413284302,1.1920928955078125e-07,0.8544381260871887,1.1920928955078125e-07,2,0.00082129333,2
0.5978904962539673,1.1920928955078125e-07,0.0075232102535665035,2.3283064365386963e-09,0.7588289976119995,1.1920928955078125e-07,0.29033362865448,2.9802322387695312e-08,3,0.000768558,3
0.20453734695911407,4.470348358154297e-08,0.09013497084379196,0.0,0.4313860535621643,5.960464477539063e-08,0.9187679290771484,0.0,3,0.00028915302,3
0.5737361311912537,5.960464477539063e-08,0.09822656959295273,1.4901161193847656e-08,0.7534857392311096,1.1920928955078125e-07,0.8901678919792175,1.1920928955078125e-07,2,0.0006658041,2
0.7251617908477783,1.1920928955078125e-07,0.14657393097877502,2.9802322387695312e-08,0.9187868237495422,1.7881393432617188e-07,0.8911636471748352,0.0,2,0.007366663,2
0.45724835991859436,5.960464477539063e-08,0.07885085046291351,1.4901161193847656e-08,0.7303515672683716,1.1920928955078125e-07,0.8388969302177429,1.7881393432617188e-07,2,0.002956563,2
0.44364896416664124,0.0,0.10776959359645844,1.4901161193847656e-08,0.6636954545974731,1.1920928955078125e-07,0.8534096479415894,0.0,2,0.000791221,2
0.49208393692970276,5.960464477539063e-08,0.6805285811424255,5.960464477539063e-08,0.6487337946891785,1.1920928955078125e-07,1.0102521181106567,1.1920928955078125e-07,3,0.0004279851,3
0.46702513098716736,5.960464477539063e-08,0.11606739461421967,0.0,0.704936683177948,1.7881393432617188e-07,0.8544503450393677,0.0,2,0.0015884978,2
0.1940467208623886,1.4901161193847656e-08,0.2597959637641907,2.9802322387695312e-08,0.4623351991176605,5.960464477539063e-08,1.0767529010772705,0.0,3,8.384279e-06,3
1.019690752029419,2.384185791015625e-07,0.1253620684146881,0.0,1.004981279373169,0.0,0.17481257021427155,2.9802322387695312e-08,9,0.060890745,9
0.37354931235313416,8.940696716308594e-08,0.11194323003292084,7.450580596923828e-09,0.7497033476829529,0.0,0.814828097820282,1.1920928955078125e-07,2,0.0024413434,2
0.34632858633995056,8.940696716308594e-08,0.148148313164711,0.0,0.710945188999176,0.0,0.8414191007614136,0.0,2,0.0037777368,2
0.24195261299610138,1.4901161193847656e-08,0.07731212675571442,7.450580596923828e-09,0.9046286344528198,5.960464477539063e-08,0.27866029739379883,0.0,1,0.07075903,1
0.18622666597366333,2.9802322387695312e-08,0.17281752824783325,2.9802322387695312e-08,0.40863949060440063,2.9802322387695312e-08,0.936998188495636,2.980232238769531e-07,3,0.00015833016,3
0.5298486948013306,5.960464477539063e-08,0.23260049521923065,2.9802322387695312e-08,0.6824800968170166,1.1920928955078125e-07,0.629031240940094,5.960464477539063e-08,3,0.00036660332,3
0.5690155625343323,0.0,0.2906736135482788,2.9802322387695312e-08,0.7208578586578369,1.1920928955078125e-07,0.6990289092063904,1.1920928955078125e-07,3,0.004015968,3
0.7010459303855896,5.960464477539063e-08,0.20145848393440247,1.4901161193847656e-08,0.9227601885795593,1.1920928955078125e-07,0.8849306106567383,0.0,2,0.06710186,2
0.6151102781295776,5.960464477539063e-08,-0.030117075890302658,0.0,0.7628859877586365,1.1920928955078125e-07,0.36922118067741394,0.0,3,0.0010339777,3
0.3552384674549103,0.0,-0.05373803898692131,7.450580596923828e-09,0.5688448548316956,5.960464477539063e-08,0.5529841184616089,1.1920928955078125e-07,0,0.0019009454,0
0.5050309300422668,0.0,0.22888712584972382,5.960464477539063e-08,0.666527509689331,5.960464477539063e-08,0.6483973860740662,0.0,3,0.0005697687,3
0.3996143043041229,2.9802322387695312e-08,0.0978926345705986,7.450580596923828e-09,0.6444533467292786,5.960464477539063e-08,0.8601114153862,1.1920928955078125e-07,2,0.00029823984,2
0.9282914400100708,5.960464477539063e-08,0.5021543502807617,0.0,0.9595754742622375,2.384185791015625e-07,0.8091459274291992,0.0,6,0.010804484,6
0.6491587162017822,5.960464477539063e-08,0.03937886655330658,3.725290298461914e-09,0.6910092830657959,5.960464477539063e-08,0.21097226440906525,5.960464477539063e-08,5,0.027503444,5
0.40998467803001404,5.960464477539063e-08,0.09721695631742477,0.0,0.6594601273536682,5.960464477539063e-08,0.8699396252632141,1.7881393432617188e-07,2,0.00038959342,2
0.3837079107761383,5.960464477539063e-08,0.07666432112455368,0.0,0.5763208866119385,5.960464477539063e-08,0.7677403092384338,1.1920928955078125e-07,2,0.004663751,2
0.3949536383152008,5.960464477539063e-08,-0.044096823781728745,0.0,0.5535444021224976,0.0,0.3176790475845337,2.9802322387695312e-08,0,0.01437008,0
0.11413047462701797,1.4901161193847656e-08,0.7809877991676331,1.1920928955078125e-07,0.9576166868209839,5.960464477539063e-08,0.9064435958862305,0.0,4,0.03194444,4
0.5021618604660034,5.960464477539063e-08,0.2449505776166916,0.0,0.6932066679000854,1.1920928955078125e-07,0.74416184425354,1.7881393432617188e-07,3,0.00012566619,3
0.5230785608291626,5.960464477539063e-08,0.22709223628044128,2.9802322387695312e-08,0.8562222719192505,5.960464477539063e-08,0.33465057611465454,5.960464477539063e-08,9,0.113832556,0
0.4070996344089508,8.940696716308594e-08,0.07034514844417572,7.450580596923828e-09,0.657333254814148,1.1920928955078125e-07,0.8486903309822083,1.7881393432617188e-07,2,0.0008587653,2
-0.0060081928968429565,0.0,0.926339328289032,0.0,0.9627361297607422,0.0,0.9448555111885071,1.7881393432617188e-07,4,0.005489183,4
0.3838290274143219,5.960464477539063e-08,0.056060392409563065,3.725290298461914e-09,0.7571123838424683,1.1920928955078125e-07,0.7617437243461609,1.1920928955078125e-07,2,0.025605923,2
0.20269747078418732,4.470348358154297e-08,0.8477097749710083,5.960464477539063e-08,0.941911518573761,1.7881393432617188e-07,0.9205619692802429,0.0,4,0.06954388,4
0.38876858353614807,5.960464477539063e-08,0.07720458507537842,0.0,0.6284512877464294,5.960464477539063e-08,0.8030298948287964,5.960464477539063e-08,2,0.003725818,2
0.36765480041503906,0.0,0.594914436340332,0.0,0.5474365949630737,5.960464477539063e-08,1.0678794384002686,2.384185791015625e-07,0,0.0025895308,0
0.04267459735274315,0.0,-0.04449750483036041,1.1175870895385742e-08,1.055726408958435,0.0,-0.019107142463326454,1.862645149230957e-09,4,0.0025721127,4
0.3731313943862915,8.940696716308594e-08,0.09426382184028625,2.2351741790771484e-08,0.6155735850334167,1.7881393432617188e-07,0.842779278755188,1.1920928955078125e-07,2,0.0006729755,2
0.54844731092453,0.0,-0.04572834074497223,1.1175870895385742e-08,0.6027301549911499,1.1920928955078125e-07,0.16101185977458954,1.4901161193847656e-08,6,0.015667202,6
0.20166060328483582,2.9802322387695312e-08,0.10965164750814438,1.4901161193847656e-08,0.40488776564598083,1.1920928955078125e-07,0.9069765210151672,2.980232238769531e-07,3,0.000113025,3
0.44724664092063904,5.960464477539063e-08,0.13814590871334076,0.0,0.6298233866691589,1.7881393432617188e-07,0.8847954869270325,0.0,2,0.016260622,2
0.29718831181526184,0.0,0.14184609055519104,1.4901161193847656e-08,0.6864681839942932,1.1920928955078125e-07,0.8307620286941528,1.1920928955078125e-07,2,0.0020876175,2
0.3433722257614136,5.960464477539063e-08,0.18154360353946686,0.0,0.6849440336227417,1.1920928955078125e-07,0.8121698498725891,1.7881393432617188e-07,2,0.028544946,2
0.14225634932518005,2.9802322387695312e-08,0.24693980813026428,1.4901161193847656e-08,0.28152069449424744,0.0,0.8923980593681335,1.1920928955078125e-07,3,0.0014210214,3
0.6863232254981995,5.960464477539063e-08,0.5949612259864807,5.960464477539063e-08,0.8865756988525391,0.0,1.0043928623199463,1.1920928955078125e-07,3,0.009851298,3
0.5082321763038635,0.0,-0.030250433832406998,0.0,0.6103334426879883,0.0,0.2982645630836487,5.960464477539063e-08,0,0.0030337374,0
0.46509799361228943,2.9802322387695312e-08,0.5528520345687866,0.0,0.8640729188919067,0.0,0.7448510527610779,0.0,4,0.17408368,4
0.20934776961803436,4.470348358154297e-08,0.09238766878843307,1.4901161193847656e-08,0.45229434967041016,0.0,0.9485245943069458,5.960464477539063e-08,3,2.5037825e-05,3
0.45050519704818726,5.960464477539063e-08,0.0700942650437355,0.0,0.6659497022628784,1.1920928955078125e-07,0.798176646232605,1.1920928955078125e-07,2,0.007630073,2
0.5742222666740417,1.1920928955078125e-07,0.1866467297077179,2.9802322387695312e-08,0.7270108461380005,1.1920928955078125e-07,0.9024068117141724,5.960464477539063e-08,2,0.0036367748,2
0.2829265892505646,0.0,0.12183834612369537,7.450580596923828e-09,0.6658632755279541,5.960464477539063e-08,0.8149441480636597,0.0,2,0.0026483901,2
0.625507652759552,5.960464477539063e-08,0.06992360204458237,0.0,0.805367648601532,1.7881393432617188e-07,0.49165257811546326,5.960464477539063e-08,3,0.00038350213,3
0.1294083595275879,0.0,0.15370789170265198,2.9802322387695312e-08,0.3271145820617676,0.0,0.6821756958961487,1.1920928955078125e-07,2,0.048333254,2
0.9960601925849915,5.960464477539063e-08,0.4380274713039398,1.1920928955078125e-07,1.0393580198287964,0.0,0.7882697582244873,1.1920928955078125e-07,6,0.043787718,6
0.36744067072868347,5.960464477539063e-08,0.9045969843864441,5.960464477539063e-08,1.0428059101104736,0.0,0.9631498456001282,1.1920928955078125e-07,4,0.0072431616,4
0.5915527939796448,0.0,0.13608399033546448,1.4901161193847656e-08,0.7344954013824463,1.1920928955078125e-07,0.5273399949073792,0.0,3,0.0021877014,3
0.3008529245853424,5.960464477539063e-08,0.7360659241676331,0.0,0.5457143187522888,5.960464477539063e-08,1.142261266708374,1.1920928955078125e-07,0,0.00076907047,0
-0.003619283437728882,0.0,0.7636987566947937,1.1920928955078125e-07,0.9280446171760559,1.1920928955078125e-07,0.816914439201355,0.0,4,0.009426475,4
0.38980332016944885,5.960464477539063e-08,0.7395160794258118,1.1920928955078125e-07,0.6123138666152954,1.1920928955078125e-07,1.0664207935333252,1.1920928955078125e-07,0,0.0022910587,0
0.2975582778453827,0.0,0.0858609601855278,0.0,0.5430622696876526,0.0,0.7499953508377075,1.1920928955078125e-07,2,0.011284551,2
0.030523475259542465,3.725290298461914e-09,0.2939201891422272,5.960464477539063e-08,0.08899232745170593,1.4901161193847656e-08,0.4062567353248596,2.9802322387695312e-08,6,0.0653342,6
